Comunidade,Tamanho,Densidade,Densidade Espacial,Fator escolha,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas
140,274,0.0508990175426019,173.983686200824,2426.43404272107,33.9894018248175,-118.288973722628,"{'crime sexual': 0.022, 'agressao grave': 0.248, 'agressao leve': 0.182, 'roubo': 0.42, 'vandalismo': 0.113, 'homicidio': 0.007, 'golpes': 0.004, 'sequestro': 0.004}","{'Indefinido': 0.332, 'outros': 0.095, 'força fisica e ameacas': 0.288, 'armas de fogo': 0.117, 'objetos contundentes': 0.044, 'explosivos e substancias quimicas': 0.022, 'objetos cortantes': 0.062, 'armas de fogo semiautomaticas': 0.029, 'armas de fogo automaticas': 0.011}","{'Manha': 0.193, 'Tarde': 0.365, 'Noite': 0.307, 'Madrugada': 0.135}",{'77th Street'},"{1248, 1249, 1218, 1219, 1235, 1205, 1207, 1208, 1239, 1215}"
141,9,0.269187749171747,607.676876478228,1472.21253542603,34.0924888888889,-118.253744444444,"{'agressao leve': 0.111, 'roubo': 0.667, 'vandalismo': 0.222}","{'força fisica e ameacas': 0.111, 'outros': 0.111, 'Indefinido': 0.778}","{'Manha': 0.111, 'Tarde': 0.111, 'Noite': 0.333, 'Madrugada': 0.444}",{'Northeast'},{1173}
142,21,0.10501851767579,291.146248555095,642.090696452583,34.1229571428571,-118.183395238095,"{'vandalismo': 0.429, 'agressao leve': 0.143, 'roubo': 0.333, 'agressao grave': 0.095}","{'Indefinido': 0.619, 'força fisica e ameacas': 0.143, 'objetos contundentes': 0.048, 'outros': 0.095, 'objetos cortantes': 0.048, 'explosivos e substancias quimicas': 0.048}","{'Manha': 0.143, 'Tarde': 0.286, 'Noite': 0.429, 'Madrugada': 0.143}",{'Northeast'},"{1128, 1107}"
143,25,0.0953879151871807,175.741472160588,419.090316033112,34.242336,-118.586748,"{'roubo': 0.28, 'vandalismo': 0.16, 'agressao grave': 0.2, 'agressao leve': 0.28, 'crime sexual': 0.08}","{'Indefinido': 0.4, 'força fisica e ameacas': 0.48, 'outros': 0.04, 'objetos contundentes': 0.08}","{'Manha': 0.2, 'Tarde': 0.48, 'Noite': 0.28, 'Madrugada': 0.04}",{'Devonshire'},"{1762, 1771}"
144,11,0.492048856853925,2059.85678906333,11149.0519617555,34.1178636363636,-118.293045454545,"{'roubo': 0.818, 'vandalismo': 0.182}","{'Indefinido': 0.909, 'outros': 0.091}","{'Manha': 0.182, 'Tarde': 0.182, 'Noite': 0.364, 'Madrugada': 0.273}",{'Northeast'},{1101}
145,91,0.0631630071883364,134.632715296548,773.846451929558,34.2574802197802,-118.595194505495,"{'agressao leve': 0.187, 'roubo': 0.516, 'vandalismo': 0.231, 'golpes': 0.011, 'agressao grave': 0.055}","{'outros': 0.143, 'força fisica e ameacas': 0.132, 'Indefinido': 0.67, 'objetos cortantes': 0.022, 'objetos contundentes': 0.022, 'armas de fogo semiautomaticas': 0.011}","{'Manha': 0.187, 'Tarde': 0.286, 'Noite': 0.341, 'Madrugada': 0.187}",{'Devonshire'},"{1751, 1752, 1753, 1722, 1723}"
146,142,0.0303227614434869,96.6391171408285,416.111815114216,34.3088281690141,-118.430966901408,"{'vandalismo': 0.289, 'agressao grave': 0.134, 'roubo': 0.43, 'agressao leve': 0.134, 'sequestro': 0.007, 'golpes': 0.007}","{'Indefinido': 0.627, 'outros': 0.028, 'força fisica e ameacas': 0.155, 'armas de fogo semiautomaticas': 0.063, 'armas de fogo': 0.07, 'objetos contundentes': 0.028, 'explosivos e substancias quimicas': 0.007, 'objetos cortantes': 0.021}","{'Manha': 0.176, 'Tarde': 0.338, 'Noite': 0.331, 'Madrugada': 0.155}",{'Mission'},"{1905, 1906, 1907, 1908, 1916, 1917, 1918}"
147,164,0.0300941763775798,115.03436717458,567.745783778555,33.7922737804878,-118.29728902439,"{'roubo': 0.433, 'agressao leve': 0.152, 'golpes': 0.006, 'vandalismo': 0.195, 'agressao grave': 0.189, 'crime sexual': 0.024}","{'força fisica e ameacas': 0.189, 'Indefinido': 0.549, 'objetos cortantes': 0.073, 'outros': 0.085, 'armas de fogo': 0.067, 'armas de fogo semiautomaticas': 0.012, 'objetos contundentes': 0.018, 'explosivos e substancias quimicas': 0.006}","{'Manha': 0.177, 'Tarde': 0.348, 'Noite': 0.372, 'Madrugada': 0.104}",{'Harbor'},"{513, 531, 503, 509, 511}"
148,102,0.0367706776152473,142.638163470488,534.979996309634,33.9191470588235,-118.286315686274,"{'vandalismo': 0.186, 'roubo': 0.422, 'agressao grave': 0.206, 'agressao leve': 0.157, 'crime sexual': 0.02, 'golpes': 0.01}","{'Indefinido': 0.402, 'força fisica e ameacas': 0.186, 'armas de fogo': 0.069, 'outros': 0.196, 'armas de fogo automaticas': 0.02, 'armas de fogo semiautomaticas': 0.039, 'objetos contundentes': 0.039, 'objetos cortantes': 0.039, 'explosivos e substancias quimicas': 0.01}","{'Manha': 0.196, 'Tarde': 0.324, 'Noite': 0.333, 'Madrugada': 0.147}",{'Southeast'},"{1851, 1861, 1862, 1831}"
149,67,0.0971123893991877,269.963776406968,1756.52743433329,34.2128507462687,-118.44993880597,"{'agressao grave': 0.209, 'agressao leve': 0.179, 'roubo': 0.403, 'vandalismo': 0.179, 'homicidio': 0.015, 'golpes': 0.015}","{'armas de fogo': 0.09, 'outros': 0.09, 'Indefinido': 0.493, 'objetos cortantes': 0.075, 'força fisica e ameacas': 0.164, 'objetos contundentes': 0.06, 'explosivos e substancias quimicas': 0.015, 'armas de fogo semiautomaticas': 0.015}","{'Manha': 0.224, 'Tarde': 0.403, 'Noite': 0.254, 'Madrugada': 0.119}","{'Mission', 'Van Nuys'}","{904, 905, 906, 1995, 1994, 1998}"
150,31,0.149950152223495,349.331577872565,1623.8520216324,33.9021032258064,-118.290180645161,"{'agressao grave': 0.161, 'agressao leve': 0.226, 'golpes': 0.032, 'roubo': 0.419, 'vandalismo': 0.161}","{'armas de fogo': 0.194, 'outros': 0.097, 'força fisica e ameacas': 0.323, 'Indefinido': 0.226, 'objetos contundentes': 0.065, 'armas de fogo semiautomaticas': 0.097}","{'Manha': 0.194, 'Tarde': 0.226, 'Noite': 0.419, 'Madrugada': 0.161}",{'Southeast'},{1871}
151,100,0.049072443260935,150.619016044377,739.124311885554,34.177241,-118.600291,"{'roubo': 0.67, 'agressao leve': 0.15, 'vandalismo': 0.1, 'agressao grave': 0.06, 'golpes': 0.01, 'crime sexual': 0.01}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.13, 'outros': 0.1, 'armas de fogo': 0.01, 'objetos contundentes': 0.01}","{'Manha': 0.18, 'Tarde': 0.28, 'Noite': 0.35, 'Madrugada': 0.19}",{'Topanga'},"{2177, 2156, 2158, 2175}"
152,302,0.0525371424190939,135.055691768335,2142.82291410857,34.0832758278146,-118.347698013245,"{'roubo': 0.616, 'agressao leve': 0.109, 'vandalismo': 0.169, 'agressao grave': 0.093, 'crime sexual': 0.007, 'homicidio': 0.003, 'golpes': 0.003}","{'Indefinido': 0.685, 'força fisica e ameacas': 0.096, 'outros': 0.103, 'explosivos e substancias quimicas': 0.017, 'objetos cortantes': 0.03, 'objetos contundentes': 0.017, 'armas de fogo semiautomaticas': 0.007, 'armas de fogo': 0.046}","{'Manha': 0.149, 'Tarde': 0.354, 'Noite': 0.371, 'Madrugada': 0.126}","{'Wilshire', 'Hollywood'}","{705, 706, 663, 713, 714, 715, 717, 725, 726, 727, 665, 702}"
153,79,0.168215588036218,248.583927333892,3303.43962951302,34.1861455696203,-118.372044303797,"{'roubo': 0.658, 'agressao grave': 0.114, 'vandalismo': 0.127, 'agressao leve': 0.076, 'golpes': 0.013, 'crime sexual': 0.013}","{'Indefinido': 0.709, 'outros': 0.076, 'objetos contundentes': 0.038, 'força fisica e ameacas': 0.114, 'armas de fogo automaticas': 0.013, 'armas de fogo': 0.025, 'objetos cortantes': 0.025}","{'Manha': 0.114, 'Tarde': 0.392, 'Noite': 0.291, 'Madrugada': 0.203}",{'N Hollywood'},"{1529, 1519, 1526, 1527}"
154,109,0.0497013395390975,106.804143427716,578.605680638487,34.205423853211,-118.39046146789,"{'roubo': 0.56, 'agressao leve': 0.147, 'vandalismo': 0.147, 'homicidio': 0.009, 'agressao grave': 0.128, 'crime sexual': 0.009}","{'força fisica e ameacas': 0.193, 'Indefinido': 0.615, 'outros': 0.055, 'objetos cortantes': 0.073, 'armas de fogo': 0.055, 'objetos contundentes': 0.009}","{'Manha': 0.22, 'Tarde': 0.431, 'Noite': 0.239, 'Madrugada': 0.11}","{'Foothill', 'N Hollywood'}","{1504, 1505, 1506, 1684, 1693, 1503}"
155,48,0.0855956154097042,166.4461767813,683.859020841013,34.1738541666667,-118.505966666667,"{'roubo': 0.75, 'vandalismo': 0.104, 'agressao leve': 0.042, 'sequestro': 0.021, 'crime sexual': 0.042, 'agressao grave': 0.042}","{'Indefinido': 0.812, 'armas de fogo': 0.021, 'força fisica e ameacas': 0.104, 'armas de fogo automaticas': 0.021, 'outros': 0.042}","{'Manha': 0.333, 'Tarde': 0.208, 'Noite': 0.312, 'Madrugada': 0.146}",{'West Valley'},"{1049, 1067, 1047}"
156,5,0.300773606426656,788.122914745862,1185.23285687801,34.09686,-118.25282,"{'roubo': 0.4, 'agressao leve': 0.2, 'vandalismo': 0.4}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.2}","{'Manha': 0.4, 'Tarde': 0.4, 'Noite': 0.2, 'Madrugada': 0.0}",{'Northeast'},{1145}
157,77,0.0925149315042262,186.933221863422,1331.64679467503,34.2441207792208,-118.467454545455,"{'agressao leve': 0.143, 'vandalismo': 0.195, 'roubo': 0.545, 'agressao grave': 0.104, 'golpes': 0.013}","{'força fisica e ameacas': 0.195, 'Indefinido': 0.597, 'objetos contundentes': 0.039, 'explosivos e substancias quimicas': 0.013, 'objetos cortantes': 0.091, 'armas de fogo automaticas': 0.013, 'outros': 0.039, 'armas de fogo': 0.013}","{'Manha': 0.208, 'Tarde': 0.273, 'Noite': 0.364, 'Madrugada': 0.156}",{'Mission'},"{1954, 1961, 1962, 1952}"
158,145,0.0517245167108561,153.912738824096,1154.35399454148,33.9912806896551,-118.327952413793,"{'roubo': 0.345, 'agressao grave': 0.283, 'agressao leve': 0.172, 'vandalismo': 0.172, 'homicidio': 0.028}","{'Indefinido': 0.338, 'armas de fogo semiautomaticas': 0.076, 'explosivos e substancias quimicas': 0.007, 'objetos cortantes': 0.041, 'força fisica e ameacas': 0.241, 'armas de fogo': 0.193, 'outros': 0.076, 'objetos contundentes': 0.021, 'armas de fogo automaticas': 0.007}","{'Manha': 0.145, 'Tarde': 0.359, 'Noite': 0.338, 'Madrugada': 0.159}","{'Southwest', '77th Street'}","{392, 1211, 1213, 1232}"
159,146,0.0449172091881793,156.717909043398,1027.74234118931,34.1990801369864,-118.447482191781,"{'roubo': 0.527, 'agressao grave': 0.116, 'vandalismo': 0.185, 'crime sexual': 0.007, 'agressao leve': 0.164}","{'Indefinido': 0.623, 'objetos cortantes': 0.041, 'força fisica e ameacas': 0.205, 'objetos contundentes': 0.007, 'outros': 0.068, 'armas de fogo': 0.027, 'explosivos e substancias quimicas': 0.021, 'armas de fogo semiautomaticas': 0.007}","{'Manha': 0.11, 'Tarde': 0.301, 'Noite': 0.397, 'Madrugada': 0.192}",{'Van Nuys'},"{905, 906, 909, 914, 915, 916, 923, 926, 927}"
160,349,0.0339508460982949,133.75454661787,1584.83692948251,34.0986489971347,-118.291900859599,"{'vandalismo': 0.183, 'roubo': 0.53, 'agressao leve': 0.181, 'agressao grave': 0.095, 'crime sexual': 0.009, 'golpes': 0.003}","{'Indefinido': 0.573, 'força fisica e ameacas': 0.186, 'outros': 0.14, 'objetos contundentes': 0.023, 'explosivos e substancias quimicas': 0.011, 'objetos cortantes': 0.037, 'armas de fogo semiautomaticas': 0.003, 'armas de fogo': 0.026}","{'Manha': 0.178, 'Tarde': 0.395, 'Noite': 0.272, 'Madrugada': 0.155}","{'Hollywood', 'Northeast'}","{1152, 1161, 1162, 1163, 649, 659, 1141, 1142, 1143, 1151}"
161,53,0.10482633585591,267.2309906803,1484.68081574851,34.0211452830189,-118.231794339623,"{'roubo': 0.66, 'vandalismo': 0.226, 'agressao grave': 0.038, 'agressao leve': 0.075}","{'Indefinido': 0.83, 'armas de fogo semiautomaticas': 0.038, 'objetos contundentes': 0.038, 'força fisica e ameacas': 0.075, 'outros': 0.019}","{'Manha': 0.321, 'Tarde': 0.283, 'Noite': 0.189, 'Madrugada': 0.208}",{'Newton'},{1309}
162,206,0.0357637378490489,85.9532243094429,633.245767785582,34.1455461165049,-118.401794174757,"{'agressao leve': 0.068, 'roubo': 0.762, 'vandalismo': 0.121, 'agressao grave': 0.039, 'crime sexual': 0.005, 'sequestro': 0.005}","{'outros': 0.044, 'Indefinido': 0.796, 'força fisica e ameacas': 0.063, 'objetos contundentes': 0.019, 'armas de fogo': 0.029, 'objetos cortantes': 0.029, 'explosivos e substancias quimicas': 0.005, 'armas de fogo semiautomaticas': 0.015}","{'Manha': 0.184, 'Tarde': 0.291, 'Noite': 0.34, 'Madrugada': 0.184}","{'Van Nuys', 'N Hollywood'}","{998, 1581, 1583, 979, 1591, 1563, 1562, 1595}"
163,310,0.0215775377615481,113.516855690822,759.318414474684,33.9461274193548,-118.240323225806,"{'agressao grave': 0.248, 'agressao leve': 0.181, 'roubo': 0.306, 'vandalismo': 0.229, 'sequestro': 0.003, 'crime sexual': 0.023, 'homicidio': 0.01}","{'outros': 0.129, 'armas de fogo semiautomaticas': 0.058, 'armas de fogo': 0.123, 'força fisica e ameacas': 0.245, 'objetos cortantes': 0.042, 'Indefinido': 0.345, 'armas de fogo automaticas': 0.023, 'objetos contundentes': 0.032, 'explosivos e substancias quimicas': 0.003}","{'Manha': 0.197, 'Tarde': 0.339, 'Noite': 0.303, 'Madrugada': 0.161}",{'Southeast'},"{1826, 1827, 1829, 1835, 1836, 1837, 1838, 1839}"
164,88,0.0332152995828036,93.856718215567,274.338153178217,34.2543409090909,-118.413123863636,"{'roubo': 0.432, 'vandalismo': 0.216, 'agressao leve': 0.205, 'agressao grave': 0.102, 'golpes': 0.023, 'homicidio': 0.011, 'crime sexual': 0.011}","{'Indefinido': 0.58, 'objetos cortantes': 0.057, 'outros': 0.091, 'força fisica e ameacas': 0.205, 'armas de fogo automaticas': 0.011, 'armas de fogo': 0.034, 'objetos contundentes': 0.023}","{'Manha': 0.193, 'Tarde': 0.33, 'Noite': 0.352, 'Madrugada': 0.125}",{'Foothill'},"{1641, 1642, 1643, 1653, 1654}"
165,18,0.150880626334547,295.507962603766,802.555676721038,34.3221833333333,-118.461305555556,"{'roubo': 0.278, 'vandalismo': 0.167, 'agressao grave': 0.222, 'agressao leve': 0.333}","{'Indefinido': 0.444, 'armas de fogo semiautomaticas': 0.056, 'objetos cortantes': 0.056, 'força fisica e ameacas': 0.222, 'outros': 0.111, 'armas de fogo': 0.056, 'explosivos e substancias quimicas': 0.056}","{'Manha': 0.167, 'Tarde': 0.278, 'Noite': 0.389, 'Madrugada': 0.167}",{'Mission'},"{1912, 1902}"
166,92,0.0425325888112966,119.522500927324,467.691327478853,33.9581097826087,-118.441345652174,"{'roubo': 0.739, 'vandalismo': 0.109, 'crime sexual': 0.033, 'agressao leve': 0.076, 'agressao grave': 0.043}","{'Indefinido': 0.739, 'outros': 0.098, 'força fisica e ameacas': 0.13, 'armas de fogo': 0.022, 'objetos cortantes': 0.011}","{'Manha': 0.196, 'Tarde': 0.217, 'Noite': 0.38, 'Madrugada': 0.207}",{'Pacific'},"{1472, 1473, 1483, 1471}"
167,11,0.1988406173242,382.835187781765,837.355035791473,34.3094727272727,-118.460563636364,"{'agressao leve': 0.273, 'roubo': 0.364, 'agressao grave': 0.182, 'vandalismo': 0.182}","{'força fisica e ameacas': 0.364, 'Indefinido': 0.455, 'objetos contundentes': 0.182}","{'Manha': 0.091, 'Tarde': 0.364, 'Noite': 0.455, 'Madrugada': 0.091}",{'Mission'},{1913}
168,2,0.247509117848462,957.826285216203,474.141477811863,34.29885,-118.4158,"{'agressao grave': 0.5, 'roubo': 0.5}","{'armas de fogo automaticas': 0.5, 'Indefinido': 0.5}","{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1907}
169,103,0.0432982990525861,105.461870651478,470.330920253624,34.1599077669903,-118.414265048544,"{'agressao leve': 0.136, 'roubo': 0.68, 'vandalismo': 0.126, 'agressao grave': 0.058}","{'outros': 0.049, 'Indefinido': 0.757, 'objetos contundentes': 0.01, 'força fisica e ameacas': 0.126, 'objetos cortantes': 0.029, 'explosivos e substancias quimicas': 0.01, 'armas de fogo': 0.01, 'armas de fogo semiautomaticas': 0.01}","{'Manha': 0.136, 'Tarde': 0.417, 'Noite': 0.262, 'Madrugada': 0.184}","{'Van Nuys', 'N Hollywood'}","{1541, 966, 1544, 969, 939, 1551, 1562}"
170,17,0.234564742144167,359.395124724974,1433.12422090273,34.2145823529412,-118.555147058824,"{'roubo': 0.471, 'agressao grave': 0.118, 'agressao leve': 0.176, 'vandalismo': 0.176, 'crime sexual': 0.059}","{'Indefinido': 0.588, 'força fisica e ameacas': 0.235, 'armas de fogo': 0.059, 'objetos cortantes': 0.059, 'outros': 0.059}","{'Manha': 0.176, 'Tarde': 0.412, 'Noite': 0.235, 'Madrugada': 0.176}",{'West Valley'},{1001}
171,263,0.023821065756613,86.2532344609189,540.371364061111,34.0218695817491,-118.211688593156,"{'agressao leve': 0.202, 'roubo': 0.46, 'vandalismo': 0.179, 'agressao grave': 0.129, 'golpes': 0.023, 'homicidio': 0.004, 'crime sexual': 0.004}","{'força fisica e ameacas': 0.213, 'outros': 0.091, 'Indefinido': 0.559, 'armas de fogo': 0.091, 'armas de fogo semiautomaticas': 0.004, 'objetos cortantes': 0.019, 'objetos contundentes': 0.019, 'armas de fogo automaticas': 0.004}","{'Manha': 0.19, 'Tarde': 0.3, 'Noite': 0.35, 'Madrugada': 0.16}",{'Hollenbeck'},"{483, 487, 488, 489, 491, 497, 499, 477, 478, 479}"
172,92,0.0537868748887081,110.884521806652,548.700134938791,33.8397086956522,-118.305026086957,"{'agressao leve': 0.185, 'roubo': 0.533, 'vandalismo': 0.185, 'crime sexual': 0.011, 'agressao grave': 0.087}","{'força fisica e ameacas': 0.174, 'Indefinido': 0.663, 'outros': 0.022, 'armas de fogo': 0.109, 'objetos cortantes': 0.011, 'objetos contundentes': 0.022}","{'Manha': 0.163, 'Tarde': 0.272, 'Noite': 0.413, 'Madrugada': 0.152}",{'Harbor'},"{504, 506}"
173,74,0.0677405872538368,153.683654888237,770.385956474942,34.1876918918919,-118.548063513514,"{'agressao grave': 0.149, 'roubo': 0.554, 'agressao leve': 0.203, 'vandalismo': 0.095}","{'objetos cortantes': 0.027, 'Indefinido': 0.581, 'objetos contundentes': 0.041, 'força fisica e ameacas': 0.257, 'outros': 0.068, 'armas de fogo': 0.014, 'armas de fogo automaticas': 0.014}","{'Manha': 0.122, 'Tarde': 0.338, 'Noite': 0.365, 'Madrugada': 0.176}",{'West Valley'},"{1024, 1033, 1031, 1023}"
174,46,0.0980573898749657,257.490047452825,1161.44489071224,33.8211239130435,-118.303293478261,"{'agressao leve': 0.217, 'vandalismo': 0.283, 'agressao grave': 0.217, 'crime sexual': 0.022, 'roubo': 0.239, 'homicidio': 0.022}","{'força fisica e ameacas': 0.217, 'objetos contundentes': 0.043, 'Indefinido': 0.5, 'armas de fogo': 0.174, 'outros': 0.022, 'armas de fogo semiautomaticas': 0.022, 'objetos cortantes': 0.022}","{'Manha': 0.13, 'Tarde': 0.217, 'Noite': 0.348, 'Madrugada': 0.304}",{'Harbor'},{507}
175,205,0.0321826430981941,139.452486449448,920.029668114454,33.9789692682926,-118.329322439024,"{'agressao leve': 0.21, 'roubo': 0.341, 'agressao grave': 0.22, 'vandalismo': 0.21, 'crime sexual': 0.005, 'sequestro': 0.005, 'homicidio': 0.005, 'golpes': 0.005}","{'força fisica e ameacas': 0.263, 'Indefinido': 0.395, 'objetos cortantes': 0.034, 'outros': 0.098, 'armas de fogo automaticas': 0.029, 'armas de fogo': 0.112, 'armas de fogo semiautomaticas': 0.039, 'explosivos e substancias quimicas': 0.02, 'objetos contundentes': 0.01}","{'Manha': 0.2, 'Tarde': 0.317, 'Noite': 0.327, 'Madrugada': 0.156}",{'77th Street'},"{1251, 1252, 1232, 1241, 1242}"
176,7,0.467760212600356,1482.99759512988,4855.81089268638,34.0569,-118.474271428571,"{'roubo': 0.857, 'crime sexual': 0.143}","{'Indefinido': 0.857, 'força fisica e ameacas': 0.143}","{'Manha': 0.286, 'Tarde': 0.429, 'Noite': 0.143, 'Madrugada': 0.143}",{'West LA'},{826}
177,185,0.0206394445770214,92.0753861946577,351.571193600409,34.0244054054054,-118.318806486487,"{'roubo': 0.411, 'vandalismo': 0.265, 'agressao leve': 0.178, 'agressao grave': 0.114, 'crime sexual': 0.011, 'homicidio': 0.005, 'sequestro': 0.011, 'golpes': 0.005}","{'Indefinido': 0.541, 'força fisica e ameacas': 0.232, 'armas de fogo semiautomaticas': 0.032, 'explosivos e substancias quimicas': 0.016, 'objetos contundentes': 0.038, 'armas de fogo': 0.049, 'objetos cortantes': 0.027, 'outros': 0.065}","{'Manha': 0.189, 'Tarde': 0.303, 'Noite': 0.346, 'Madrugada': 0.162}","{'Wilshire', 'Southwest'}","{354, 355, 393, 394, 335, 336, 789, 374, 314, 315}"
178,279,0.0589994053646522,129.547800247505,2132.46484747153,34.0991903225807,-118.353184587814,"{'roubo': 0.62, 'agressao grave': 0.075, 'vandalismo': 0.14, 'agressao leve': 0.136, 'crime sexual': 0.025, 'golpes': 0.004}","{'Indefinido': 0.649, 'objetos cortantes': 0.025, 'outros': 0.108, 'força fisica e ameacas': 0.183, 'armas de fogo': 0.022, 'objetos contundentes': 0.014}","{'Manha': 0.186, 'Tarde': 0.358, 'Noite': 0.294, 'Madrugada': 0.161}",{'Hollywood'},"{642, 643, 644, 622, 632}"
179,10,0.145106119756246,287.358698476362,416.975057141101,33.96642,-118.42062,"{'roubo': 0.8, 'agressao leve': 0.2}","{'outros': 0.1, 'força fisica e ameacas': 0.3, 'Indefinido': 0.6}","{'Manha': 0.1, 'Tarde': 0.1, 'Noite': 0.4, 'Madrugada': 0.4}",{'Pacific'},{1474}
180,2,0.514005208047047,971.28586236669,998.491983517891,34.28145,-118.55115,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Devonshire'},{1712}
181,37,0.0989386506645936,219.292844853148,802.771912296309,33.9587594594595,-118.382662162162,"{'vandalismo': 0.243, 'agressao leve': 0.27, 'roubo': 0.405, 'agressao grave': 0.081}","{'armas de fogo semiautomaticas': 0.027, 'força fisica e ameacas': 0.243, 'outros': 0.135, 'Indefinido': 0.405, 'objetos contundentes': 0.054, 'armas de fogo': 0.081, 'objetos cortantes': 0.054}","{'Manha': 0.27, 'Tarde': 0.27, 'Noite': 0.405, 'Madrugada': 0.054}",{'Pacific'},"{1488, 1487, 1477, 1479}"
182,6,0.265729171807567,515.369653999735,821.692507992612,34.2299833333333,-118.4245,"{'agressao leve': 0.167, 'roubo': 0.333, 'agressao grave': 0.5}","{'força fisica e ameacas': 0.167, 'Indefinido': 0.833}","{'Manha': 0.167, 'Tarde': 0.333, 'Noite': 0.5, 'Madrugada': 0.0}",{'Mission'},{1988}
183,4,0.375872797403965,708.02679886487,1064.51205410525,34.12065,-118.270475,"{'roubo': 0.25, 'agressao leve': 0.5, 'agressao grave': 0.25}","{'Indefinido': 0.25, 'força fisica e ameacas': 0.75}","{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.25}",{'Northeast'},"{1122, 1123, 1101}"
184,34,0.11498338667516,273.253688379194,1068.26757338483,34.0761764705882,-118.325505882353,"{'roubo': 0.647, 'agressao leve': 0.265, 'golpes': 0.029, 'agressao grave': 0.029, 'vandalismo': 0.029}","{'armas de fogo': 0.029, 'Indefinido': 0.618, 'força fisica e ameacas': 0.147, 'outros': 0.176, 'objetos contundentes': 0.029}","{'Manha': 0.206, 'Tarde': 0.353, 'Noite': 0.353, 'Madrugada': 0.088}",{'Wilshire'},"{729, 719}"
