Comunidade,Tamanho,Densidade,Densidade Espacial,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas,Tamanho_normalizado,Densidade_normalizado,Densidade Espacial_normalizado,Fator escolha
1238,2,0.29156359491287476,9.4963293097921,34.09155,-118.39015,"{'vandalismo': 0.5, 'roubo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Hollywood'},{631},0.0008873114463176575,0.35912788402491386,0.035136418447397184,0.19713215123615552
1239,2,0.27602194227175614,6.623555153997169,34.14375,-118.4409,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'outros': 0.5}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Van Nuys'},"{985, 994}",0.0008873114463176575,0.33998475050399884,0.024507154070603082,0.18224595228730095
1240,1,0.0,0.0,34.1764,-118.3903,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'N Hollywood'},{1525},0.0,0.0,0.0,0.0
1241,2,0.6979289278790972,0.0,34.2467,-118.5112,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1768},0.0008873114463176575,0.8596606141582767,0.0,0.42983030707913833
1242,3,0.6430948945420899,0.0,34.0857,-118.24579999999999,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.667, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1175},0.0017746228926353153,0.7921198418929479,0.0,0.39605992094647396
1243,1,0.0,0.0,33.9404,-118.3785,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Pacific'},{1498},0.0,0.0,0.0,0.0
1244,2,0.12375629670575487,3.7537537537625023,34.1894,-118.5086,"{'vandalismo': 0.5, 'crime sexual': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1037},0.0008873114463176575,0.15243445253848667,0.013888888889382323,0.0831616707139345
1245,1,0.0,0.0,34.111,-118.3862,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Hollywood'},{632},0.0,0.0,0.0,0.0
1246,2,0.34723665527410147,0.0,34.1757,-118.4846,"{'vandalismo': 0.5, 'roubo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West Valley'},{1049},0.0008873114463176575,0.4277021117871048,0.0,0.2138510558935524
1247,3,0.12570785615080446,3.8509041735088876,34.2453,-118.45546666666667,"{'roubo': 0.667, 'vandalismo': 0.333}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.333}",{'Mission'},{1962},0.0017746228926353153,0.15483824857570774,0.014248345442455882,0.08454329700908181
1248,2,0.17203695414788742,5.092192963465809,33.98025,-118.3966,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.5}",{'Pacific'},{1466},0.0008873114463176575,0.21190322933041092,0.018841113965448957,0.11537217164792994
1249,1,0.0,0.0,34.2132,-118.5798,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Topanga'},{2118},0.0,0.0,0.0,0.0
1250,6,0.273377329227647,4.89740225653717,33.805733333333336,-118.30721666666666,"{'agressao grave': 0.167, 'roubo': 0.333, 'agressao leve': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.333, 'outros': 0.167}","{'Manha': 0.0, 'Tarde': 0.833, 'Noite': 0.167, 'Madrugada': 0.0}",{'Harbor'},{509},0.004436557231588288,0.3367272989456882,0.018120388349789063,0.17742384364773864
1251,1,0.0,0.0,34.1665,-118.6306,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Topanga'},{2173},0.0,0.0,0.0,0.0
1252,1,0.0,0.0,34.1927,-118.5797,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Topanga'},{2157},0.0,0.0,0.0,0.0
1253,1,0.0,0.0,34.2722,-118.5286,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1728},0.0,0.0,0.0,0.0
1254,1,0.0,0.0,34.2358,-118.5057,{'roubo': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},{1788},0.0,0.0,0.0,0.0
1255,1,0.0,0.0,34.1434,-118.2078,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1109},0.0,0.0,0.0,0.0
1256,1,0.0,0.0,34.0986,-118.4517,{'golpes': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West LA'},{806},0.0,0.0,0.0,0.0
1257,1,0.0,0.0,34.2697,-118.4562,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Mission'},{1943},0.0,0.0,0.0,0.0
1258,3,0.5451101809647748,14.923179199299573,33.72729999999999,-118.32423333333334,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.333}",{'Harbor'},{581},0.0017746228926353153,0.6714290441809646,0.0552157630392414,0.363322403610103
1259,2,0.3554980826718174,0.0,34.1033,-118.4916,"{'roubo': 0.5, 'agressao leve': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'West LA'},{804},0.0008873114463176575,0.4378779670452132,0.0,0.2189389835226066
1260,1,0.0,0.0,33.7702,-118.3094,{'agressao grave': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{521},0.0,0.0,0.0,0.0
1261,1,0.0,0.0,33.9411,-118.4403,{'agressao grave': 1.0},{'objetos contundentes': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Pacific'},{1492},0.0,0.0,0.0,0.0
1262,1,0.0,0.0,34.1421,-118.1903,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1109},0.0,0.0,0.0,0.0
1263,2,0.3809179761043105,4.270679848101832,34.135149999999996,-118.4085,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'N Hollywood'},{1591},0.0008873114463176575,0.4691884348122127,0.015801515438501335,0.242494975125357
1264,1,0.0,0.0,34.1233,-118.4651,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{805},0.0,0.0,0.0,0.0
1265,1,0.0,0.0,34.073,-118.2007,{'agressao leve': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Hollenbeck'},{424},0.0,0.0,0.0,0.0
1266,1,0.0,0.0,34.2413,-118.4019,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1663},0.0,0.0,0.0,0.0
1267,1,0.0,0.0,34.2146,-118.4256,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Mission'},{1999},0.0,0.0,0.0,0.0
1268,1,0.0,0.0,34.1283,-118.5027,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{804},0.0,0.0,0.0,0.0
1269,1,0.0,0.0,34.0923,-118.1978,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Hollenbeck'},{402},0.0,0.0,0.0,0.0
1270,1,0.0,0.0,34.075,-118.5582,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{801},0.0,0.0,0.0,0.0
1271,1,0.0,0.0,34.1191,-118.4638,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{806},0.0,0.0,0.0,0.0
1272,1,0.0,0.0,34.1172,-118.1738,{'agressao leve': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1129},0.0,0.0,0.0,0.0
1273,2,0.5539240260645892,0.0,34.2246,-118.5678,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.5, 'Madrugada': 0.0}",{'Devonshire'},{1792},0.0008873114463176575,0.6822853293827078,0.0,0.3411426646913539
1274,2,0.3081936849303949,0.0,33.7315,-118.2399,"{'agressao grave': 0.5, 'roubo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'Harbor'},{599},0.0008873114463176575,0.3796116794758531,0.0,0.18980583973792656
1275,4,0.45212323593327985,54.10434520687703,33.997225,-118.357875,"{'agressao grave': 0.5, 'agressao leve': 0.25, 'roubo': 0.25}","{'armas de fogo automaticas': 0.25, 'força fisica e ameacas': 0.25, 'Indefinido': 0.25, 'outros': 0.25}","{'Manha': 0.0, 'Tarde': 0.75, 'Noite': 0.0, 'Madrugada': 0.25}",{'Southwest'},{391},0.002661934338952973,0.5568941523297353,0.2001860772720905,0.3785401148009129
1276,1,0.0,0.0,34.1507,-118.4943,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1088},0.0,0.0,0.0,0.0
1277,2,0.5896358392783233,0.0,34.2185,-118.4417,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.5}",{'Mission'},{1998},0.0008873114463176575,0.7262726725829921,0.0,0.36313633629149605
1278,1,0.0,0.0,34.2346,-118.3784,{'homicidio': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Foothill'},{1664},0.0,0.0,0.0,0.0
1279,1,0.0,0.0,34.1569,-118.6058,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2187},0.0,0.0,0.0,0.0
1280,1,0.0,0.0,34.0073,-118.4379,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Pacific'},{1434},0.0,0.0,0.0,0.0
1281,1,0.0,0.0,34.1623,-118.4793,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West Valley'},{1079},0.0,0.0,0.0,0.0
1282,1,0.0,0.0,34.2512,-118.5051,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Devonshire'},{1756},0.0,0.0,0.0,0.0
1283,1,0.0,0.0,34.1514,-118.4087,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'N Hollywood'},{1562},0.0,0.0,0.0,0.0
1284,3,0.41593564024912816,135.135135149853,34.2676,-118.46423333333333,"{'agressao grave': 0.333, 'agressao leve': 0.333, 'vandalismo': 0.333}","{'outros': 0.333, 'força fisica e ameacas': 0.333, 'Indefinido': 0.333}","{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.333, 'Madrugada': 0.667}",{'Mission'},{1943},0.0017746228926353153,0.5123207731673539,0.5000000000710544,0.5061603866192042
1285,1,0.0,0.0,34.1339,-118.3744,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'N Hollywood'},{1596},0.0,0.0,0.0,0.0
1286,1,0.0,0.0,33.7647,-118.2654,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Harbor'},{527},0.0,0.0,0.0,0.0
1287,3,0.5183802496726938,6.435006435010545,34.2487,-118.55720000000001,{'roubo': 1.0},"{'Indefinido': 0.667, 'força fisica e ameacas': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.0}",{'Devonshire'},{1764},0.0017746228926353153,0.6385049623252552,0.023809523810329414,0.3311572430677923
1288,1,0.0,0.0,34.1407,-118.4394,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{994},0.0,0.0,0.0,0.0
1289,5,0.42904588871448296,9.568902897771652,34.0739,-118.47726,"{'roubo': 0.8, 'vandalismo': 0.2}","{'Indefinido': 0.8, 'outros': 0.2}","{'Manha': 0.2, 'Tarde': 0.4, 'Noite': 0.0, 'Madrugada': 0.4}",{'West LA'},{813},0.00354924578527063,0.5284690710774914,0.03540494072293044,0.2819370059002109
1290,1,0.0,0.0,34.2595,-118.35,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Foothill'},{1655},0.0,0.0,0.0,0.0
1291,1,0.0,0.0,34.2167,-118.6386,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2111},0.0,0.0,0.0,0.0
1292,2,0.2256031215364132,11.174300413425494,34.068349999999995,-118.37450000000001,"{'agressao leve': 0.5, 'roubo': 0.5}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.5, 'Tarde': 0.5, 'Noite': 0.0, 'Madrugada': 0.0}",{'Wilshire'},{722},0.0008873114463176575,0.2778823319523074,0.041344911531046837,0.15961362174167712
1293,4,0.3112107486437765,9.042984022150467,34.212574999999994,-118.40225000000001,"{'roubo': 0.5, 'vandalismo': 0.5}","{'Indefinido': 0.75, 'outros': 0.25}","{'Manha': 0.5, 'Tarde': 0.25, 'Noite': 0.25, 'Madrugada': 0.0}",{'Foothill'},{1693},0.002661934338952973,0.38332789002566087,0.033459040883067455,0.20839346545436416
1294,1,0.0,0.0,33.7385,-118.3171,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Harbor'},{551},0.0,0.0,0.0,0.0
1295,3,0.521050477286019,9.281119185700312,34.152433333333335,-118.54583333333333,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.333}",{'West Valley'},{1083},0.0017746228926353153,0.6417939641395076,0.034340140988231134,0.3380670525638694
1296,1,0.0,0.0,34.1189,-118.4316,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{808},0.0,0.0,0.0,0.0
1297,3,0.4103155871432375,0.0,34.0711,-118.4454,"{'agressao leve': 0.667, 'roubo': 0.333}","{'força fisica e ameacas': 0.333, 'outros': 0.333, 'Indefinido': 0.333}","{'Manha': 0.333, 'Tarde': 0.0, 'Noite': 0.667, 'Madrugada': 0.0}",{'West LA'},{818},0.0017746228926353153,0.5053983801963479,0.0,0.25269919009817393
1298,1,0.0,0.0,34.0836,-118.4386,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{806},0.0,0.0,0.0,0.0
1299,2,0.15956120498978274,3.7504995236062806,34.04885,-118.53450000000001,"{'roubo': 0.5, 'agressao grave': 0.5}","{'Indefinido': 0.5, 'armas de fogo': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.5}",{'West LA'},{811},0.0008873114463176575,0.19653646381184692,0.013876848237803904,0.10520665602482542
1300,1,0.0,0.0,34.02,-118.1934,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Hollenbeck'},{499},0.0,0.0,0.0,0.0
1301,2,0.3413551974706503,0.0,34.2448,-118.6134,"{'vandalismo': 0.5, 'roubo': 0.5}","{'Indefinido': 0.5, 'força fisica e ameacas': 0.5}","{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1761},0.0008873114463176575,0.4204577385773205,0.0,0.21022886928866025
1302,1,0.0,0.0,34.2486,-118.4388,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1958},0.0,0.0,0.0,0.0
1303,1,0.0,0.0,34.2539,-118.3768,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Foothill'},{1665},0.0,0.0,0.0,0.0
1304,3,0.4703424031477237,7.0253411474600895,34.157700000000006,-118.58463333333333,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.333, 'Tarde': 0.333, 'Noite': 0.333, 'Madrugada': 0.0}",{'Topanga'},{2196},0.0017746228926353153,0.5793352632385731,0.025993762246465237,0.30266451274251915
1305,4,0.2894339863835503,4.838665964098847,34.121249999999996,-118.177475,"{'roubo': 0.75, 'agressao grave': 0.25}","{'Indefinido': 0.75, 'força fisica e ameacas': 0.25}","{'Manha': 0.25, 'Tarde': 0.25, 'Noite': 0.5, 'Madrugada': 0.0}",{'Northeast'},"{1128, 1129}",0.002661934338952973,0.3565047794320162,0.017903064067760054,0.18720392174988812
1306,6,0.27855472890189825,6.720877574900052,34.27875,-118.50268333333334,"{'sequestro': 0.167, 'roubo': 0.5, 'agressao leve': 0.333}","{'força fisica e ameacas': 0.5, 'Indefinido': 0.5}","{'Manha': 0.167, 'Tarde': 0.333, 'Noite': 0.5, 'Madrugada': 0.0}",{'Devonshire'},"{1729, 1708, 1717}",0.004436557231588288,0.3431044620147632,0.024867247027955702,0.18398585452135946
1307,1,0.0,0.0,34.2148,-118.4144,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'N Hollywood'},{1502},0.0,0.0,0.0,0.0
1308,4,0.3490328811250056,7.893837015117404,34.032975,-118.51650000000001,"{'vandalismo': 0.25, 'roubo': 0.5, 'agressao leve': 0.25}","{'Indefinido': 0.75, 'outros': 0.25}","{'Manha': 0.25, 'Tarde': 0.75, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{824},0.002661934338952973,0.4299145786393495,0.029207196956903977,0.22956088779812675
1309,1,0.0,0.0,34.2748,-118.5349,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1728},0.0,0.0,0.0,0.0
1310,1,0.0,0.0,34.2171,-118.4391,{'roubo': 1.0},{'força fisica e ameacas': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Mission'},{1998},0.0,0.0,0.0,0.0
1311,1,0.0,0.0,34.1637,-118.4826,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'West Valley'},{1079},0.0,0.0,0.0,0.0
1312,3,0.23425337088558265,4.435188726066203,34.2543,-118.56670000000001,"{'roubo': 0.667, 'agressao grave': 0.333}","{'Indefinido': 0.667, 'armas de fogo': 0.333}","{'Manha': 0.333, 'Tarde': 0.667, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1763},0.0017746228926353153,0.28853711121575903,0.016410198286989714,0.15247365475137437
1313,1,0.0,0.0,34.1386,-118.2685,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1102},0.0,0.0,0.0,0.0
1314,1,0.0,0.0,34.1246,-118.3055,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Northeast'},{1101},0.0,0.0,0.0,0.0
1315,1,0.0,0.0,34.0534,-118.494,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{824},0.0,0.0,0.0,0.0
1316,1,0.0,0.0,34.2926,-118.5729,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1701},0.0,0.0,0.0,0.0
1317,1,0.0,0.0,34.0867,-118.4385,{'roubo': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'West LA'},{806},0.0,0.0,0.0,0.0
1318,1,0.0,0.0,34.2757,-118.5818,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1701},0.0,0.0,0.0,0.0
1319,3,0.2921597649419857,5.300436084822344,34.18213333333333,-118.57016666666668,"{'agressao leve': 0.667, 'roubo': 0.333}","{'força fisica e ameacas': 0.333, 'Indefinido': 0.333, 'outros': 0.333}","{'Manha': 0.667, 'Tarde': 0.333, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2169},0.0017746228926353153,0.3598622050609048,0.019611613514493715,0.18973690928769926
1320,1,0.0,0.0,34.1008,-118.2191,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1147},0.0,0.0,0.0,0.0
1321,1,0.0,0.0,34.2631,-118.5957,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1722},0.0,0.0,0.0,0.0
1322,2,0.49817109074531896,5.236380123595097,34.134100000000004,-118.4924,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.5}",{'West Valley'},{1097},0.0008873114463176575,0.6136127171679677,0.01937460645794503,0.31649366181295635
1323,1,0.0,0.0,34.1093,-118.3017,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1153},0.0,0.0,0.0,0.0
1324,1,0.0,0.0,34.0981,-118.4187,{'agressao grave': 1.0},{'armas de fogo': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'West LA'},{808},0.0,0.0,0.0,0.0
1325,1,0.0,0.0,33.7636,-118.2994,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 1.0}",{'Harbor'},{521},0.0,0.0,0.0,0.0
1326,1,0.0,0.0,33.9419,-118.4376,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Pacific'},{1492},0.0,0.0,0.0,0.0
1327,1,0.0,0.0,34.0821,-118.1656,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Hollenbeck'},{429},0.0,0.0,0.0,0.0
1328,1,0.0,0.0,34.1858,-118.4724,{'agressao grave': 1.0},{'objetos contundentes': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Van Nuys'},{931},0.0,0.0,0.0,0.0
1329,2,0.45507890154438474,3.4547972470588926,34.1233,-118.3009,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Northeast'},{1101},0.0008873114463176575,0.5605347369408507,0.012782749814542247,0.2866587433776964
1330,2,0.15150346712315338,6.060115261233396,33.811,-118.30494999999999,"{'roubo': 0.5, 'vandalismo': 0.5}",{'Indefinido': 1.0},"{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Harbor'},{508},0.0008873114463176575,0.18661149923959042,0.022422426467307917,0.10451696285344916
1331,2,0.23981462135876302,4.1644158875865,34.2285,-118.39609999999999,"{'agressao leve': 0.5, 'agressao grave': 0.5}","{'força fisica e ameacas': 0.5, 'objetos contundentes': 0.5}","{'Manha': 0.5, 'Tarde': 0.0, 'Noite': 0.5, 'Madrugada': 0.0}",{'Foothill'},{1682},0.0008873114463176575,0.29538707516809204,0.015408338784581557,0.15539770697633679
1332,1,0.0,0.0,34.2787,-118.5342,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1714},0.0,0.0,0.0,0.0
1333,1,0.0,0.0,34.1796,-118.6534,{'roubo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 1.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Topanga'},{2161},0.0,0.0,0.0,0.0
